,bootstrap,ccp_alpha,class_weight,criterion,max_depth,max_features,max_leaf_nodes,max_samples,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,n_jobs,oob_score,random_state,verbose,warm_start,score,best_parameters
898,True,0.0,,gini,,0.3,,,0.0,9,6,0.0,2,-1,False,42,0,False,0.8305714285714285,
899,True,0.0,,entropy,,0.3,,,0.0,9,6,0.0,2,-1,False,42,0,False,0.8375714285714285,
900,False,0.0,,gini,,0.3,,,0.0,11,6,0.0,2,-1,False,42,0,False,0.8387142857142857,
901,False,0.0,,entropy,,0.3,,,0.0,11,6,0.0,2,-1,False,42,0,False,0.8467142857142858,
902,True,0.0,,gini,,0.3,,,0.0,11,6,0.0,2,-1,False,42,0,False,0.8295714285714286,
903,True,0.0,,entropy,,0.3,,,0.0,11,6,0.0,2,-1,False,42,0,False,0.8345714285714285,
904,False,0.0,,gini,,0.3,,,0.0,13,6,0.0,2,-1,False,42,0,False,0.8385714285714285,
905,False,0.0,,entropy,,0.3,,,0.0,13,6,0.0,2,-1,False,42,0,False,0.8397142857142857,
906,True,0.0,,gini,,0.3,,,0.0,13,6,0.0,2,-1,False,42,0,False,0.8287142857142857,
907,True,0.0,,entropy,,0.3,,,0.0,13,6,0.0,2,-1,False,42,0,False,0.834,
908,False,0.0,,gini,,0.3,,,0.0,15,6,0.0,2,-1,False,42,0,False,0.8397142857142857,
909,False,0.0,,entropy,,0.3,,,0.0,15,6,0.0,2,-1,False,42,0,False,0.8468571428571429,
910,True,0.0,,gini,,0.3,,,0.0,15,6,0.0,2,-1,False,42,0,False,0.8308571428571428,
911,True,0.0,,entropy,,0.3,,,0.0,15,6,0.0,2,-1,False,42,0,False,0.8327142857142857,
912,False,0.0,,gini,,0.3,,,0.0,17,6,0.0,2,-1,False,42,0,False,0.8381428571428572,
913,False,0.0,,entropy,,0.3,,,0.0,17,6,0.0,2,-1,False,42,0,False,0.8461428571428572,
914,True,0.0,,gini,,0.3,,,0.0,17,6,0.0,2,-1,False,42,0,False,0.8295714285714286,
915,True,0.0,,entropy,,0.3,,,0.0,17,6,0.0,2,-1,False,42,0,False,0.8297142857142857,
916,False,0.0,,gini,,0.3,,,0.0,20,6,0.0,2,-1,False,42,0,False,0.835,
917,False,0.0,,entropy,,0.3,,,0.0,20,6,0.0,2,-1,False,42,0,False,0.8435714285714285,
918,True,0.0,,gini,,0.3,,,0.0,20,6,0.0,2,-1,False,42,0,False,0.833,
919,True,0.0,,entropy,,0.3,,,0.0,20,6,0.0,2,-1,False,42,0,False,0.8332857142857143,
920,False,0.0,,gini,,0.3,,,0.0,1,8,0.0,2,-1,False,42,0,False,0.814,
921,False,0.0,,entropy,,0.3,,,0.0,1,8,0.0,2,-1,False,42,0,False,0.8207142857142857,
922,True,0.0,,gini,,0.3,,,0.0,1,8,0.0,2,-1,False,42,0,False,0.8011428571428572,
923,True,0.0,,entropy,,0.3,,,0.0,1,8,0.0,2,-1,False,42,0,False,0.8102857142857143,
924,False,0.0,,gini,,0.3,,,0.0,3,8,0.0,2,-1,False,42,0,False,0.8234285714285714,
925,False,0.0,,entropy,,0.3,,,0.0,3,8,0.0,2,-1,False,42,0,False,0.8285714285714286,
926,True,0.0,,gini,,0.3,,,0.0,3,8,0.0,2,-1,False,42,0,False,0.8104285714285714,
927,True,0.0,,entropy,,0.3,,,0.0,3,8,0.0,2,-1,False,42,0,False,0.8198571428571428,
928,False,0.0,,gini,,0.3,,,0.0,5,8,0.0,2,-1,False,42,0,False,0.835,
929,False,0.0,,entropy,,0.3,,,0.0,5,8,0.0,2,-1,False,42,0,False,0.833,
930,True,0.0,,gini,,0.3,,,0.0,5,8,0.0,2,-1,False,42,0,False,0.8231428571428572,
931,True,0.0,,entropy,,0.3,,,0.0,5,8,0.0,2,-1,False,42,0,False,0.8278571428571428,
932,False,0.0,,gini,,0.3,,,0.0,7,8,0.0,2,-1,False,42,0,False,0.8362857142857143,
933,False,0.0,,entropy,,0.3,,,0.0,7,8,0.0,2,-1,False,42,0,False,0.8361428571428572,
934,True,0.0,,gini,,0.3,,,0.0,7,8,0.0,2,-1,False,42,0,False,0.8244285714285714,
935,True,0.0,,entropy,,0.3,,,0.0,7,8,0.0,2,-1,False,42,0,False,0.8271428571428572,
936,False,0.0,,gini,,0.3,,,0.0,9,8,0.0,2,-1,False,42,0,False,0.84,
937,False,0.0,,entropy,,0.3,,,0.0,9,8,0.0,2,-1,False,42,0,False,0.8331428571428572,
938,True,0.0,,gini,,0.3,,,0.0,9,8,0.0,2,-1,False,42,0,False,0.8305714285714285,
939,True,0.0,,entropy,,0.3,,,0.0,9,8,0.0,2,-1,False,42,0,False,0.8375714285714285,
940,False,0.0,,gini,,0.3,,,0.0,11,8,0.0,2,-1,False,42,0,False,0.8387142857142857,
941,False,0.0,,entropy,,0.3,,,0.0,11,8,0.0,2,-1,False,42,0,False,0.8467142857142858,
942,True,0.0,,gini,,0.3,,,0.0,11,8,0.0,2,-1,False,42,0,False,0.8295714285714286,
943,True,0.0,,entropy,,0.3,,,0.0,11,8,0.0,2,-1,False,42,0,False,0.8345714285714285,
944,False,0.0,,gini,,0.3,,,0.0,13,8,0.0,2,-1,False,42,0,False,0.8385714285714285,
945,False,0.0,,entropy,,0.3,,,0.0,13,8,0.0,2,-1,False,42,0,False,0.8397142857142857,
946,True,0.0,,gini,,0.3,,,0.0,13,8,0.0,2,-1,False,42,0,False,0.8287142857142857,
947,True,0.0,,entropy,,0.3,,,0.0,13,8,0.0,2,-1,False,42,0,False,0.834,
948,False,0.0,,gini,,0.3,,,0.0,15,8,0.0,2,-1,False,42,0,False,0.8397142857142857,
949,False,0.0,,entropy,,0.3,,,0.0,15,8,0.0,2,-1,False,42,0,False,0.8468571428571429,
950,True,0.0,,gini,,0.3,,,0.0,15,8,0.0,2,-1,False,42,0,False,0.8308571428571428,
951,True,0.0,,entropy,,0.3,,,0.0,15,8,0.0,2,-1,False,42,0,False,0.8327142857142857,
952,False,0.0,,gini,,0.3,,,0.0,17,8,0.0,2,-1,False,42,0,False,0.8381428571428572,
953,False,0.0,,entropy,,0.3,,,0.0,17,8,0.0,2,-1,False,42,0,False,0.8461428571428572,
954,True,0.0,,gini,,0.3,,,0.0,17,8,0.0,2,-1,False,42,0,False,0.8295714285714286,
955,True,0.0,,entropy,,0.3,,,0.0,17,8,0.0,2,-1,False,42,0,False,0.8297142857142857,
956,False,0.0,,gini,,0.3,,,0.0,20,8,0.0,2,-1,False,42,0,False,0.835,
957,False,0.0,,entropy,,0.3,,,0.0,20,8,0.0,2,-1,False,42,0,False,0.8435714285714285,
958,True,0.0,,gini,,0.3,,,0.0,20,8,0.0,2,-1,False,42,0,False,0.833,
959,True,0.0,,entropy,,0.3,,,0.0,20,8,0.0,2,-1,False,42,0,False,0.8332857142857143,
960,False,0.0,,gini,,0.3,,,0.0,1,10,0.0,2,-1,False,42,0,False,0.8212857142857143,
961,False,0.0,,entropy,,0.3,,,0.0,1,10,0.0,2,-1,False,42,0,False,0.8197142857142857,
962,True,0.0,,gini,,0.3,,,0.0,1,10,0.0,2,-1,False,42,0,False,0.808,
963,True,0.0,,entropy,,0.3,,,0.0,1,10,0.0,2,-1,False,42,0,False,0.8112857142857143,
964,False,0.0,,gini,,0.3,,,0.0,3,10,0.0,2,-1,False,42,0,False,0.8317142857142857,
965,False,0.0,,entropy,,0.3,,,0.0,3,10,0.0,2,-1,False,42,0,False,0.8287142857142857,
966,True,0.0,,gini,,0.3,,,0.0,3,10,0.0,2,-1,False,42,0,False,0.8177142857142857,
967,True,0.0,,entropy,,0.3,,,0.0,3,10,0.0,2,-1,False,42,0,False,0.8187142857142857,
968,False,0.0,,gini,,0.3,,,0.0,5,10,0.0,2,-1,False,42,0,False,0.835,
969,False,0.0,,entropy,,0.3,,,0.0,5,10,0.0,2,-1,False,42,0,False,0.833,
970,True,0.0,,gini,,0.3,,,0.0,5,10,0.0,2,-1,False,42,0,False,0.8231428571428572,
971,True,0.0,,entropy,,0.3,,,0.0,5,10,0.0,2,-1,False,42,0,False,0.8278571428571428,
972,False,0.0,,gini,,0.3,,,0.0,7,10,0.0,2,-1,False,42,0,False,0.8362857142857143,
973,False,0.0,,entropy,,0.3,,,0.0,7,10,0.0,2,-1,False,42,0,False,0.8361428571428572,
974,True,0.0,,gini,,0.3,,,0.0,7,10,0.0,2,-1,False,42,0,False,0.8244285714285714,
975,True,0.0,,entropy,,0.3,,,0.0,7,10,0.0,2,-1,False,42,0,False,0.8271428571428572,
976,False,0.0,,gini,,0.3,,,0.0,9,10,0.0,2,-1,False,42,0,False,0.84,
977,False,0.0,,entropy,,0.3,,,0.0,9,10,0.0,2,-1,False,42,0,False,0.8331428571428572,
978,True,0.0,,gini,,0.3,,,0.0,9,10,0.0,2,-1,False,42,0,False,0.8305714285714285,
979,True,0.0,,entropy,,0.3,,,0.0,9,10,0.0,2,-1,False,42,0,False,0.8375714285714285,
980,False,0.0,,gini,,0.3,,,0.0,11,10,0.0,2,-1,False,42,0,False,0.8387142857142857,
981,False,0.0,,entropy,,0.3,,,0.0,11,10,0.0,2,-1,False,42,0,False,0.8467142857142858,
982,True,0.0,,gini,,0.3,,,0.0,11,10,0.0,2,-1,False,42,0,False,0.8295714285714286,
983,True,0.0,,entropy,,0.3,,,0.0,11,10,0.0,2,-1,False,42,0,False,0.8345714285714285,
984,False,0.0,,gini,,0.3,,,0.0,13,10,0.0,2,-1,False,42,0,False,0.8385714285714285,
985,False,0.0,,entropy,,0.3,,,0.0,13,10,0.0,2,-1,False,42,0,False,0.8397142857142857,
986,True,0.0,,gini,,0.3,,,0.0,13,10,0.0,2,-1,False,42,0,False,0.8287142857142857,
987,True,0.0,,entropy,,0.3,,,0.0,13,10,0.0,2,-1,False,42,0,False,0.834,
988,False,0.0,,gini,,0.3,,,0.0,15,10,0.0,2,-1,False,42,0,False,0.8397142857142857,
989,False,0.0,,entropy,,0.3,,,0.0,15,10,0.0,2,-1,False,42,0,False,0.8468571428571429,
990,True,0.0,,gini,,0.3,,,0.0,15,10,0.0,2,-1,False,42,0,False,0.8308571428571428,
991,True,0.0,,entropy,,0.3,,,0.0,15,10,0.0,2,-1,False,42,0,False,0.8327142857142857,
992,False,0.0,,gini,,0.3,,,0.0,17,10,0.0,2,-1,False,42,0,False,0.8381428571428572,
993,False,0.0,,entropy,,0.3,,,0.0,17,10,0.0,2,-1,False,42,0,False,0.8461428571428572,
994,True,0.0,,gini,,0.3,,,0.0,17,10,0.0,2,-1,False,42,0,False,0.8295714285714286,
995,True,0.0,,entropy,,0.3,,,0.0,17,10,0.0,2,-1,False,42,0,False,0.8297142857142857,
996,False,0.0,,gini,,0.3,,,0.0,20,10,0.0,2,-1,False,42,0,False,0.835,
997,False,0.0,,entropy,,0.3,,,0.0,20,10,0.0,2,-1,False,42,0,False,0.8435714285714285,
998,True,0.0,,gini,,0.3,,,0.0,20,10,0.0,2,-1,False,42,0,False,0.833,
999,True,0.0,,entropy,,0.3,,,0.0,20,10,0.0,2,-1,False,42,0,False,0.8332857142857143,
1000,False,0.0,,gini,,0.3,,,0.0,1,12,0.0,2,-1,False,42,0,False,0.825,
1001,False,0.0,,entropy,,0.3,,,0.0,1,12,0.0,2,-1,False,42,0,False,0.8285714285714286,
1002,True,0.0,,gini,,0.3,,,0.0,1,12,0.0,2,-1,False,42,0,False,0.8088571428571428,
1003,True,0.0,,entropy,,0.3,,,0.0,1,12,0.0,2,-1,False,42,0,False,0.8232857142857143,
1004,False,0.0,,gini,,0.3,,,0.0,3,12,0.0,2,-1,False,42,0,False,0.8307142857142857,
1005,False,0.0,,entropy,,0.3,,,0.0,3,12,0.0,2,-1,False,42,0,False,0.8372857142857143,
1006,True,0.0,,gini,,0.3,,,0.0,3,12,0.0,2,-1,False,42,0,False,0.8238571428571428,
1007,True,0.0,,entropy,,0.3,,,0.0,3,12,0.0,2,-1,False,42,0,False,0.8277142857142857,
1008,False,0.0,,gini,,0.3,,,0.0,5,12,0.0,2,-1,False,42,0,False,0.8384285714285714,
1009,False,0.0,,entropy,,0.3,,,0.0,5,12,0.0,2,-1,False,42,0,False,0.8374285714285714,
1010,True,0.0,,gini,,0.3,,,0.0,5,12,0.0,2,-1,False,42,0,False,0.8301428571428572,
1011,True,0.0,,entropy,,0.3,,,0.0,5,12,0.0,2,-1,False,42,0,False,0.8228571428571428,
1012,False,0.0,,gini,,0.3,,,0.0,7,12,0.0,2,-1,False,42,0,False,0.8362857142857143,
1013,False,0.0,,entropy,,0.3,,,0.0,7,12,0.0,2,-1,False,42,0,False,0.8361428571428572,
1014,True,0.0,,gini,,0.3,,,0.0,7,12,0.0,2,-1,False,42,0,False,0.8244285714285714,
1015,True,0.0,,entropy,,0.3,,,0.0,7,12,0.0,2,-1,False,42,0,False,0.8271428571428572,
1016,False,0.0,,gini,,0.3,,,0.0,9,12,0.0,2,-1,False,42,0,False,0.84,
1017,False,0.0,,entropy,,0.3,,,0.0,9,12,0.0,2,-1,False,42,0,False,0.8331428571428572,
1018,True,0.0,,gini,,0.3,,,0.0,9,12,0.0,2,-1,False,42,0,False,0.8305714285714285,
1019,True,0.0,,entropy,,0.3,,,0.0,9,12,0.0,2,-1,False,42,0,False,0.8375714285714285,
1020,False,0.0,,gini,,0.3,,,0.0,11,12,0.0,2,-1,False,42,0,False,0.8387142857142857,
1021,False,0.0,,entropy,,0.3,,,0.0,11,12,0.0,2,-1,False,42,0,False,0.8467142857142858,
1022,True,0.0,,gini,,0.3,,,0.0,11,12,0.0,2,-1,False,42,0,False,0.8295714285714286,
1023,True,0.0,,entropy,,0.3,,,0.0,11,12,0.0,2,-1,False,42,0,False,0.8345714285714285,
1024,False,0.0,,gini,,0.3,,,0.0,13,12,0.0,2,-1,False,42,0,False,0.8385714285714285,
1025,False,0.0,,entropy,,0.3,,,0.0,13,12,0.0,2,-1,False,42,0,False,0.8397142857142857,
1026,True,0.0,,gini,,0.3,,,0.0,13,12,0.0,2,-1,False,42,0,False,0.8287142857142857,
1027,True,0.0,,entropy,,0.3,,,0.0,13,12,0.0,2,-1,False,42,0,False,0.834,
1028,False,0.0,,gini,,0.3,,,0.0,15,12,0.0,2,-1,False,42,0,False,0.8397142857142857,
1029,False,0.0,,entropy,,0.3,,,0.0,15,12,0.0,2,-1,False,42,0,False,0.8468571428571429,
1030,True,0.0,,gini,,0.3,,,0.0,15,12,0.0,2,-1,False,42,0,False,0.8308571428571428,
1031,True,0.0,,entropy,,0.3,,,0.0,15,12,0.0,2,-1,False,42,0,False,0.8327142857142857,
1032,False,0.0,,gini,,0.3,,,0.0,17,12,0.0,2,-1,False,42,0,False,0.8381428571428572,
1033,False,0.0,,entropy,,0.3,,,0.0,17,12,0.0,2,-1,False,42,0,False,0.8461428571428572,
1034,True,0.0,,gini,,0.3,,,0.0,17,12,0.0,2,-1,False,42,0,False,0.8295714285714286,
1035,True,0.0,,entropy,,0.3,,,0.0,17,12,0.0,2,-1,False,42,0,False,0.8297142857142857,
1036,False,0.0,,gini,,0.3,,,0.0,20,12,0.0,2,-1,False,42,0,False,0.835,
1037,False,0.0,,entropy,,0.3,,,0.0,20,12,0.0,2,-1,False,42,0,False,0.8435714285714285,
1038,True,0.0,,gini,,0.3,,,0.0,20,12,0.0,2,-1,False,42,0,False,0.833,
1039,True,0.0,,entropy,,0.3,,,0.0,20,12,0.0,2,-1,False,42,0,False,0.8332857142857143,
1040,False,0.0,,gini,,0.3,,,0.0,1,14,0.0,2,-1,False,42,0,False,0.8257142857142857,
1041,False,0.0,,entropy,,0.3,,,0.0,1,14,0.0,2,-1,False,42,0,False,0.8351428571428572,
1042,True,0.0,,gini,,0.3,,,0.0,1,14,0.0,2,-1,False,42,0,False,0.8071428571428572,
1043,True,0.0,,entropy,,0.3,,,0.0,1,14,0.0,2,-1,False,42,0,False,0.8192857142857143,
1044,False,0.0,,gini,,0.3,,,0.0,3,14,0.0,2,-1,False,42,0,False,0.8351428571428572,
1045,False,0.0,,entropy,,0.3,,,0.0,3,14,0.0,2,-1,False,42,0,False,0.837,
1046,True,0.0,,gini,,0.3,,,0.0,3,14,0.0,2,-1,False,42,0,False,0.8222857142857143,
1047,True,0.0,,entropy,,0.3,,,0.0,3,14,0.0,2,-1,False,42,0,False,0.826,
1048,False,0.0,,gini,,0.3,,,0.0,5,14,0.0,2,-1,False,42,0,False,0.837,
1049,False,0.0,,entropy,,0.3,,,0.0,5,14,0.0,2,-1,False,42,0,False,0.835,
1050,True,0.0,,gini,,0.3,,,0.0,5,14,0.0,2,-1,False,42,0,False,0.8291428571428572,
1051,True,0.0,,entropy,,0.3,,,0.0,5,14,0.0,2,-1,False,42,0,False,0.8271428571428572,
1052,False,0.0,,gini,,0.3,,,0.0,7,14,0.0,2,-1,False,42,0,False,0.8362857142857143,
1053,False,0.0,,entropy,,0.3,,,0.0,7,14,0.0,2,-1,False,42,0,False,0.8361428571428572,
1054,True,0.0,,gini,,0.3,,,0.0,7,14,0.0,2,-1,False,42,0,False,0.8244285714285714,
1055,True,0.0,,entropy,,0.3,,,0.0,7,14,0.0,2,-1,False,42,0,False,0.8271428571428572,
1056,False,0.0,,gini,,0.3,,,0.0,9,14,0.0,2,-1,False,42,0,False,0.84,
1057,False,0.0,,entropy,,0.3,,,0.0,9,14,0.0,2,-1,False,42,0,False,0.8331428571428572,
1058,True,0.0,,gini,,0.3,,,0.0,9,14,0.0,2,-1,False,42,0,False,0.8305714285714285,
1059,True,0.0,,entropy,,0.3,,,0.0,9,14,0.0,2,-1,False,42,0,False,0.8375714285714285,
1060,False,0.0,,gini,,0.3,,,0.0,11,14,0.0,2,-1,False,42,0,False,0.8387142857142857,
1061,False,0.0,,entropy,,0.3,,,0.0,11,14,0.0,2,-1,False,42,0,False,0.8467142857142858,
1062,True,0.0,,gini,,0.3,,,0.0,11,14,0.0,2,-1,False,42,0,False,0.8295714285714286,
1063,True,0.0,,entropy,,0.3,,,0.0,11,14,0.0,2,-1,False,42,0,False,0.8345714285714285,
1064,False,0.0,,gini,,0.3,,,0.0,13,14,0.0,2,-1,False,42,0,False,0.8385714285714285,
1065,False,0.0,,entropy,,0.3,,,0.0,13,14,0.0,2,-1,False,42,0,False,0.8397142857142857,
1066,True,0.0,,gini,,0.3,,,0.0,13,14,0.0,2,-1,False,42,0,False,0.8287142857142857,
1067,True,0.0,,entropy,,0.3,,,0.0,13,14,0.0,2,-1,False,42,0,False,0.834,
1068,False,0.0,,gini,,0.3,,,0.0,15,14,0.0,2,-1,False,42,0,False,0.8397142857142857,
1069,False,0.0,,entropy,,0.3,,,0.0,15,14,0.0,2,-1,False,42,0,False,0.8468571428571429,
1070,True,0.0,,gini,,0.3,,,0.0,15,14,0.0,2,-1,False,42,0,False,0.8308571428571428,
1071,True,0.0,,entropy,,0.3,,,0.0,15,14,0.0,2,-1,False,42,0,False,0.8327142857142857,
1072,False,0.0,,gini,,0.3,,,0.0,17,14,0.0,2,-1,False,42,0,False,0.8381428571428572,
1073,False,0.0,,entropy,,0.3,,,0.0,17,14,0.0,2,-1,False,42,0,False,0.8461428571428572,
1074,True,0.0,,gini,,0.3,,,0.0,17,14,0.0,2,-1,False,42,0,False,0.8295714285714286,
1075,True,0.0,,entropy,,0.3,,,0.0,17,14,0.0,2,-1,False,42,0,False,0.8297142857142857,
1076,False,0.0,,gini,,0.3,,,0.0,20,14,0.0,2,-1,False,42,0,False,0.835,
1077,False,0.0,,entropy,,0.3,,,0.0,20,14,0.0,2,-1,False,42,0,False,0.8435714285714285,
1078,True,0.0,,gini,,0.3,,,0.0,20,14,0.0,2,-1,False,42,0,False,0.833,
1079,True,0.0,,entropy,,0.3,,,0.0,20,14,0.0,2,-1,False,42,0,False,0.8332857142857143,
1080,False,0.0,,gini,,0.3,,,0.0,1,16,0.0,2,-1,False,42,0,False,0.8208571428571428,
1081,False,0.0,,entropy,,0.3,,,0.0,1,16,0.0,2,-1,False,42,0,False,0.8378571428571429,
1082,True,0.0,,gini,,0.3,,,0.0,1,16,0.0,2,-1,False,42,0,False,0.812,
1083,True,0.0,,entropy,,0.3,,,0.0,1,16,0.0,2,-1,False,42,0,False,0.822,
1084,False,0.0,,gini,,0.3,,,0.0,3,16,0.0,2,-1,False,42,0,False,0.8374285714285714,
1085,False,0.0,,entropy,,0.3,,,0.0,3,16,0.0,2,-1,False,42,0,False,0.8378571428571429,
1086,True,0.0,,gini,,0.3,,,0.0,3,16,0.0,2,-1,False,42,0,False,0.8255714285714286,
1087,True,0.0,,entropy,,0.3,,,0.0,3,16,0.0,2,-1,False,42,0,False,0.8224285714285714,
1088,False,0.0,,gini,,0.3,,,0.0,5,16,0.0,2,-1,False,42,0,False,0.8338571428571429,
1089,False,0.0,,entropy,,0.3,,,0.0,5,16,0.0,2,-1,False,42,0,False,0.8358571428571429,
1090,True,0.0,,gini,,0.3,,,0.0,5,16,0.0,2,-1,False,42,0,False,0.827,
1091,True,0.0,,entropy,,0.3,,,0.0,5,16,0.0,2,-1,False,42,0,False,0.8272857142857143,
1092,False,0.0,,gini,,0.3,,,0.0,7,16,0.0,2,-1,False,42,0,False,0.8291428571428572,
1093,False,0.0,,entropy,,0.3,,,0.0,7,16,0.0,2,-1,False,42,0,False,0.8414285714285714,
1094,True,0.0,,gini,,0.3,,,0.0,7,16,0.0,2,-1,False,42,0,False,0.8222857142857143,
1095,True,0.0,,entropy,,0.3,,,0.0,7,16,0.0,2,-1,False,42,0,False,0.8301428571428572,
1096,False,0.0,,gini,,0.3,,,0.0,9,16,0.0,2,-1,False,42,0,False,0.84,
1097,False,0.0,,entropy,,0.3,,,0.0,9,16,0.0,2,-1,False,42,0,False,0.8331428571428572,
1098,True,0.0,,gini,,0.3,,,0.0,9,16,0.0,2,-1,False,42,0,False,0.8305714285714285,
1099,True,0.0,,entropy,,0.3,,,0.0,9,16,0.0,2,-1,False,42,0,False,0.8375714285714285,
1100,False,0.0,,gini,,0.3,,,0.0,11,16,0.0,2,-1,False,42,0,False,0.8387142857142857,
1101,False,0.0,,entropy,,0.3,,,0.0,11,16,0.0,2,-1,False,42,0,False,0.8467142857142858,
1102,True,0.0,,gini,,0.3,,,0.0,11,16,0.0,2,-1,False,42,0,False,0.8295714285714286,
1103,True,0.0,,entropy,,0.3,,,0.0,11,16,0.0,2,-1,False,42,0,False,0.8345714285714285,
1104,False,0.0,,gini,,0.3,,,0.0,13,16,0.0,2,-1,False,42,0,False,0.8385714285714285,
1105,False,0.0,,entropy,,0.3,,,0.0,13,16,0.0,2,-1,False,42,0,False,0.8397142857142857,
1106,True,0.0,,gini,,0.3,,,0.0,13,16,0.0,2,-1,False,42,0,False,0.8287142857142857,
1107,True,0.0,,entropy,,0.3,,,0.0,13,16,0.0,2,-1,False,42,0,False,0.834,
1108,False,0.0,,gini,,0.3,,,0.0,15,16,0.0,2,-1,False,42,0,False,0.8397142857142857,
1109,False,0.0,,entropy,,0.3,,,0.0,15,16,0.0,2,-1,False,42,0,False,0.8468571428571429,
1110,True,0.0,,gini,,0.3,,,0.0,15,16,0.0,2,-1,False,42,0,False,0.8308571428571428,
1111,True,0.0,,entropy,,0.3,,,0.0,15,16,0.0,2,-1,False,42,0,False,0.8327142857142857,
1112,False,0.0,,gini,,0.3,,,0.0,17,16,0.0,2,-1,False,42,0,False,0.8381428571428572,
1113,False,0.0,,entropy,,0.3,,,0.0,17,16,0.0,2,-1,False,42,0,False,0.8461428571428572,
1114,True,0.0,,gini,,0.3,,,0.0,17,16,0.0,2,-1,False,42,0,False,0.8295714285714286,
1115,True,0.0,,entropy,,0.3,,,0.0,17,16,0.0,2,-1,False,42,0,False,0.8297142857142857,
1116,False,0.0,,gini,,0.3,,,0.0,20,16,0.0,2,-1,False,42,0,False,0.835,
1117,False,0.0,,entropy,,0.3,,,0.0,20,16,0.0,2,-1,False,42,0,False,0.8435714285714285,
1118,True,0.0,,gini,,0.3,,,0.0,20,16,0.0,2,-1,False,42,0,False,0.833,
1119,True,0.0,,entropy,,0.3,,,0.0,20,16,0.0,2,-1,False,42,0,False,0.8332857142857143,
1120,False,0.0,,gini,,0.3,,,0.0,1,18,0.0,2,-1,False,42,0,False,0.823,
1121,False,0.0,,entropy,,0.3,,,0.0,1,18,0.0,2,-1,False,42,0,False,0.8318571428571429,
1122,True,0.0,,gini,,0.3,,,0.0,1,18,0.0,2,-1,False,42,0,False,0.8168571428571428,
1123,True,0.0,,entropy,,0.3,,,0.0,1,18,0.0,2,-1,False,42,0,False,0.8234285714285714,
1124,False,0.0,,gini,,0.3,,,0.0,3,18,0.0,2,-1,False,42,0,False,0.8371428571428572,
1125,False,0.0,,entropy,,0.3,,,0.0,3,18,0.0,2,-1,False,42,0,False,0.8348571428571429,
1126,True,0.0,,gini,,0.3,,,0.0,3,18,0.0,2,-1,False,42,0,False,0.822,
1127,True,0.0,,entropy,,0.3,,,0.0,3,18,0.0,2,-1,False,42,0,False,0.8232857142857143,
1128,False,0.0,,gini,,0.3,,,0.0,5,18,0.0,2,-1,False,42,0,False,0.8391428571428572,
1129,False,0.0,,entropy,,0.3,,,0.0,5,18,0.0,2,-1,False,42,0,False,0.8452857142857143,
1130,True,0.0,,gini,,0.3,,,0.0,5,18,0.0,2,-1,False,42,0,False,0.825,
1131,True,0.0,,entropy,,0.3,,,0.0,5,18,0.0,2,-1,False,42,0,False,0.8258571428571428,
1132,False,0.0,,gini,,0.3,,,0.0,7,18,0.0,2,-1,False,42,0,False,0.8338571428571429,
1133,False,0.0,,entropy,,0.3,,,0.0,7,18,0.0,2,-1,False,42,0,False,0.8352857142857143,
1134,True,0.0,,gini,,0.3,,,0.0,7,18,0.0,2,-1,False,42,0,False,0.8267142857142857,
1135,True,0.0,,entropy,,0.3,,,0.0,7,18,0.0,2,-1,False,42,0,False,0.8198571428571428,
1136,False,0.0,,gini,,0.3,,,0.0,9,18,0.0,2,-1,False,42,0,False,0.84,
1137,False,0.0,,entropy,,0.3,,,0.0,9,18,0.0,2,-1,False,42,0,False,0.8331428571428572,
1138,True,0.0,,gini,,0.3,,,0.0,9,18,0.0,2,-1,False,42,0,False,0.8305714285714285,
1139,True,0.0,,entropy,,0.3,,,0.0,9,18,0.0,2,-1,False,42,0,False,0.8375714285714285,
1140,False,0.0,,gini,,0.3,,,0.0,11,18,0.0,2,-1,False,42,0,False,0.8387142857142857,
1141,False,0.0,,entropy,,0.3,,,0.0,11,18,0.0,2,-1,False,42,0,False,0.8467142857142858,
1142,True,0.0,,gini,,0.3,,,0.0,11,18,0.0,2,-1,False,42,0,False,0.8295714285714286,
1143,True,0.0,,entropy,,0.3,,,0.0,11,18,0.0,2,-1,False,42,0,False,0.8345714285714285,
1144,False,0.0,,gini,,0.3,,,0.0,13,18,0.0,2,-1,False,42,0,False,0.8385714285714285,
1145,False,0.0,,entropy,,0.3,,,0.0,13,18,0.0,2,-1,False,42,0,False,0.8397142857142857,
1146,True,0.0,,gini,,0.3,,,0.0,13,18,0.0,2,-1,False,42,0,False,0.8287142857142857,
1147,True,0.0,,entropy,,0.3,,,0.0,13,18,0.0,2,-1,False,42,0,False,0.834,
1148,False,0.0,,gini,,0.3,,,0.0,15,18,0.0,2,-1,False,42,0,False,0.8397142857142857,
1149,False,0.0,,entropy,,0.3,,,0.0,15,18,0.0,2,-1,False,42,0,False,0.8468571428571429,
1150,True,0.0,,gini,,0.3,,,0.0,15,18,0.0,2,-1,False,42,0,False,0.8308571428571428,
1151,True,0.0,,entropy,,0.3,,,0.0,15,18,0.0,2,-1,False,42,0,False,0.8327142857142857,
1152,False,0.0,,gini,,0.3,,,0.0,17,18,0.0,2,-1,False,42,0,False,0.8381428571428572,
